Period,Ax,Bx,Gap,Au,Lam,Force
1200,155,335,20,110,0.634,-2.34E-11
1200,155,335,20,110,0.636,-2.18E-11
1200,155,335,20,110,0.638,-1.66E-11
1200,155,335,20,110,0.64,-8.62E-12
1200,155,335,20,110,0.642,1.81E-12
1200,155,335,20,130,0.632,-9.31E-12
1200,155,335,20,130,0.634,-9.72E-12
1200,155,335,20,130,0.636,-7.59E-12
1200,155,335,20,130,0.638,-3.48E-12
1200,155,335,20,130,0.64,2.48E-12
1200,155,335,20,130,0.642,1.05E-11
1200,155,335,20,150,0.632,-4.89E-12
1200,155,335,20,150,0.634,-3.93E-12
1200,155,335,20,150,0.636,-1.26E-12
1200,155,335,20,150,0.638,2.96E-12
1200,155,335,20,150,0.64,8.98E-12
1200,155,335,20,150,0.642,1.75E-11
1200,155,335,70,50,0.632,3.64E-11
1200,155,335,70,50,0.634,-1.35E-10
1200,155,335,70,50,0.636,-2.87E-10
1200,155,335,70,50,0.638,-3.48E-10
1200,155,335,70,50,0.64,-3.20E-10
1200,155,335,70,50,0.642,-2.41E-10
1200,155,335,70,70,0.632,-8.58E-11
1200,155,335,70,70,0.634,-1.81E-10
1200,155,335,70,70,0.636,-2.12E-10
1200,155,335,70,70,0.638,-1.96E-10
1200,155,335,70,70,0.64,-1.55E-10
1200,155,335,70,70,0.642,-9.46E-11
1200,155,335,70,90,0.632,-6.11E-11
1200,155,335,70,90,0.634,-9.39E-11
1200,155,335,70,90,0.636,-9.03E-11
1200,155,335,70,90,0.638,-6.78E-11
1200,155,335,70,90,0.64,-3.39E-11
1200,155,335,70,90,0.642,9.83E-12
1200,155,335,70,110,0.632,-3.83E-11
1200,155,335,70,110,0.634,-4.51E-11
1200,155,335,70,110,0.636,-3.24E-11
1200,155,335,70,110,0.638,-9.35E-12
1200,155,335,70,110,0.64,2.10E-11
1200,155,335,70,110,0.642,5.88E-11
1200,155,335,70,130,0.632,-2.84E-11
1200,155,335,70,130,0.634,-2.21E-11
1200,155,335,70,130,0.636,-4.05E-12
1200,155,335,70,130,0.638,2.12E-11
1200,155,335,70,130,0.64,5.26E-11
1200,155,335,70,130,0.642,9.15E-11
1200,155,335,70,150,0.632,-2.00E-11
1200,155,335,70,150,0.634,-5.47E-12
1200,155,335,70,150,0.636,1.70E-11
1200,155,335,70,150,0.638,4.54E-11
1200,155,335,70,150,0.64,8.04E-11
1200,155,335,70,150,0.642,1.24E-10
1200,155,335,120,50,0.632,2.55E-10
1200,155,335,120,50,0.634,5.53E-11
1200,155,335,120,50,0.636,-3.38E-10
1200,155,335,120,50,0.638,-4.47E-10
1200,155,335,120,50,0.64,-4.02E-10
1200,155,335,120,50,0.642,-3.04E-10
1200,155,335,120,70,0.632,8.39E-11
1200,155,335,120,70,0.634,-2.40E-10
1200,155,335,120,70,0.636,-3.02E-10
1200,155,335,120,70,0.638,-2.54E-10
1200,155,335,120,70,0.64,-1.72E-10
1200,155,335,120,70,0.642,-7.45E-11
1200,155,335,120,90,0.632,-8.77E-11
1200,155,335,120,90,0.634,-1.65E-10
1200,155,335,120,90,0.636,-1.26E-10
1200,155,335,120,90,0.638,-5.22E-11
1200,155,335,120,90,0.64,3.03E-11
1200,155,335,120,90,0.642,1.18E-10
1200,155,335,120,110,0.632,-1.04E-10
1200,155,335,120,110,0.634,-8.35E-11
1200,155,335,120,110,0.636,-1.87E-11
1200,155,335,120,110,0.638,5.62E-11
1200,155,335,120,110,0.64,1.33E-10
1200,155,335,120,110,0.642,2.14E-10
1200,155,335,120,130,0.632,-7.83E-11
1200,155,335,120,130,0.634,-2.21E-11
1200,155,335,120,130,0.636,4.92E-11
1200,155,335,120,130,0.638,1.23E-10
1200,155,335,120,130,0.64,1.98E-10
1200,155,335,120,130,0.642,2.77E-10
1200,155,335,120,150,0.632,-3.59E-11
1200,155,335,120,150,0.634,3.25E-11
1200,155,335,120,150,0.636,1.05E-10
1200,155,335,120,150,0.638,1.79E-10
1200,155,335,120,150,0.64,2.55E-10
1200,155,335,120,150,0.642,3.37E-10
1200,155,335,170,50,0.632,3.64E-10
1200,155,335,170,50,0.634,2.61E-10
1200,155,335,170,50,0.636,-4.30E-10
1200,155,335,170,50,0.638,-5.11E-10
1200,155,335,170,50,0.64,-4.11E-10
1200,155,335,170,50,0.642,-2.96E-10
1200,155,335,170,70,0.632,2.71E-10
1200,155,335,170,70,0.634,-3.88E-10
1200,155,335,170,70,0.636,-3.75E-10
1200,155,335,170,70,0.638,-2.29E-10
1200,155,335,170,70,0.64,-9.35E-11
1200,155,335,170,70,0.642,2.50E-11
1200,155,335,170,90,0.632,-2.54E-10
1200,155,335,170,90,0.634,-2.45E-10
1200,155,335,170,90,0.636,-6.59E-11
1200,155,335,170,90,0.638,9.16E-11
1200,155,335,170,90,0.64,2.19E-10
1200,155,335,170,90,0.642,3.28E-10
1200,155,335,170,110,0.632,-2.26E-10
1200,155,335,170,110,0.634,-3.85E-11
1200,155,335,170,110,0.636,1.33E-10
1200,155,335,170,110,0.638,2.67E-10
1200,155,335,170,110,0.64,3.77E-10
1200,155,335,170,110,0.642,4.74E-10
1200,155,335,170,130,0.632,-7.44E-11
1200,155,335,170,130,0.634,1.09E-10
1200,155,335,170,130,0.636,2.53E-10
1200,155,335,170,130,0.638,3.67E-10
1200,155,335,170,130,0.64,4.65E-10
1200,155,335,170,130,0.642,5.55E-10
1200,155,335,170,150,0.632,6.55E-11
1200,155,335,170,150,0.634,2.20E-10
1200,155,335,170,150,0.636,3.42E-10
1200,155,335,170,150,0.638,4.43E-10
1200,155,335,170,150,0.64,5.33E-10
1200,155,335,170,150,0.642,6.21E-10
1200,155,335,220,50,0.632,2.99E-10
1200,155,335,220,50,0.634,1.86E-10
1200,155,335,220,50,0.636,-3.47E-10
1200,155,335,220,50,0.638,-3.56E-10
1200,155,335,220,50,0.64,-2.74E-10
1200,155,335,220,50,0.642,-2.00E-10
1200,155,335,220,70,0.632,1.50E-10
1200,155,335,220,70,0.634,-3.19E-10
1200,155,335,220,70,0.636,-1.74E-10
1200,155,335,220,70,0.638,-2.74E-11
1200,155,335,220,70,0.64,7.25E-11
1200,155,335,220,70,0.642,1.45E-10
1200,155,335,220,90,0.632,-2.69E-10
1200,155,335,220,90,0.634,-8.93E-12
1200,155,335,220,90,0.636,2.11E-10
1200,155,335,220,90,0.638,3.49E-10
1200,155,335,220,90,0.64,4.42E-10
1200,155,335,220,90,0.642,5.12E-10
1200,155,335,220,110,0.632,-5.14E-12
1200,155,335,220,110,0.634,2.78E-10
1200,155,335,220,110,0.636,4.47E-10
1200,155,335,220,110,0.638,5.57E-10
1200,155,335,220,110,0.64,6.35E-10
1200,155,335,220,110,0.642,6.96E-10
1200,155,335,220,130,0.632,2.47E-10
1200,155,335,220,130,0.634,4.48E-10
1200,155,335,220,130,0.636,5.73E-10
1200,155,335,220,130,0.638,6.60E-10
1200,155,335,220,130,0.64,7.25E-10
1200,155,335,220,130,0.642,7.78E-10
1200,155,335,220,150,0.632,4.13E-10
1200,155,335,220,150,0.634,5.57E-10
1200,155,335,220,150,0.636,6.53E-10
1200,155,335,220,150,0.638,7.24E-10
1200,155,335,220,150,0.64,7.80E-10
1200,155,335,220,150,0.642,8.24E-10
1200,155,335,270,50,0.632,1.68E-10
1200,155,335,270,50,0.634,2.04E-11
1200,155,335,270,50,0.636,-1.15E-10
1200,155,335,270,50,0.638,-1.13E-10
1200,155,335,270,50,0.64,-1.03E-10
1200,155,335,270,50,0.642,-9.40E-11
1200,155,335,270,70,0.632,-1.54E-11
1200,155,335,270,70,0.634,-2.58E-11
1200,155,335,270,70,0.636,6.13E-11
1200,155,335,270,70,0.638,1.13E-10
1200,155,335,270,70,0.64,1.42E-10
1200,155,335,270,70,0.642,1.61E-10
1200,155,335,270,90,0.632,5.82E-11
1200,155,335,270,90,0.634,2.27E-10
1200,155,335,270,90,0.636,3.30E-10
1200,155,335,270,90,0.638,3.93E-10
1200,155,335,270,90,0.64,4.35E-10
1200,155,335,270,90,0.642,4.66E-10
1200,155,335,270,110,0.632,2.84E-10
1200,155,335,270,110,0.634,4.30E-10
1200,155,335,270,110,0.636,5.18E-10
1200,155,335,270,110,0.638,5.76E-10
1200,155,335,270,110,0.64,6.16E-10
1200,155,335,270,110,0.642,6.44E-10
1200,155,335,270,130,0.632,4.46E-10
1200,155,335,270,130,0.634,5.55E-10
1200,155,335,270,130,0.636,6.24E-10
1200,155,335,270,130,0.638,6.71E-10
1200,155,335,270,130,0.64,7.02E-10
1200,155,335,270,130,0.642,7.21E-10
1200,155,335,270,150,0.632,5.51E-10
1200,155,335,270,150,0.634,6.32E-10
1200,155,335,270,150,0.636,6.85E-10
1200,155,335,270,150,0.638,7.21E-10
1200,155,335,270,150,0.64,7.43E-10
1200,155,335,270,150,0.642,7.48E-10
1200,155,335,320,50,0.632,2.85E-11
1200,155,335,320,50,0.634,-1.78E-11
1200,155,335,320,50,0.636,-8.96E-12
1200,155,335,320,50,0.638,-1.07E-11
1200,155,335,320,50,0.64,-2.04E-11
1200,155,335,320,50,0.642,-3.00E-11
1200,155,335,320,70,0.632,-1.56E-11
1200,155,335,320,70,0.634,3.35E-11
1200,155,335,320,70,0.636,6.11E-11
1200,155,335,320,70,0.638,7.23E-11
1200,155,335,320,70,0.64,7.60E-11
1200,155,335,320,70,0.642,7.81E-11
1200,155,335,320,90,0.632,7.21E-11
1200,155,335,320,90,0.634,1.29E-10
1200,155,335,320,90,0.636,1.65E-10
1200,155,335,320,90,0.638,1.87E-10
1200,155,335,320,90,0.64,2.04E-10
1200,155,335,320,90,0.642,2.17E-10
1200,155,335,320,110,0.632,1.59E-10
1200,155,335,320,110,0.634,2.13E-10
1200,155,335,320,110,0.636,2.49E-10
1200,155,335,320,110,0.638,2.75E-10
1200,155,335,320,110,0.64,2.94E-10
1200,155,335,320,110,0.642,3.09E-10
1200,155,335,320,130,0.632,2.25E-10
1200,155,335,320,130,0.634,2.70E-10
1200,155,335,320,130,0.636,3.03E-10
1200,155,335,320,130,0.638,3.26E-10
1200,155,335,320,130,0.64,3.43E-10
1200,155,335,320,130,0.642,3.52E-10
1200,155,335,320,150,0.632,2.71E-10
1200,155,335,320,150,0.634,3.09E-10
1200,155,335,320,150,0.636,3.36E-10
1200,155,335,320,150,0.638,3.55E-10
1200,155,335,320,150,0.64,3.66E-10
1200,155,335,320,150,0.642,3.66E-10
1200,155,335,370,50,0.632,-6.52E-13
1200,155,335,370,50,0.634,1.21E-11
1200,155,335,370,50,0.636,3.87E-12
1200,155,335,370,50,0.638,4.17E-12
1200,155,335,370,50,0.64,8.83E-12
1200,155,335,370,50,0.642,1.38E-11
1200,155,335,370,70,0.632,9.35E-12
1200,155,335,370,70,0.634,-1.46E-11
1200,155,335,370,70,0.636,-2.66E-11
1200,155,335,370,70,0.638,-3.11E-11
1200,155,335,370,70,0.64,-3.24E-11
1200,155,335,370,70,0.642,-3.29E-11
1200,155,335,370,90,0.632,-3.09E-11
1200,155,335,370,90,0.634,-5.54E-11
1200,155,335,370,90,0.636,-7.04E-11
1200,155,335,370,90,0.638,-8.03E-11
1200,155,335,370,90,0.64,-8.73E-11
1200,155,335,370,90,0.642,-9.32E-11
1200,155,335,370,110,0.632,-6.82E-11
1200,155,335,370,110,0.634,-9.10E-11
1200,155,335,370,110,0.636,-1.07E-10
1200,155,335,370,110,0.638,-1.18E-10
1200,155,335,370,110,0.64,-1.27E-10
1200,155,335,370,110,0.642,-1.34E-10
1200,155,335,370,130,0.632,-9.66E-11
1200,155,335,370,130,0.634,-1.16E-10
1200,155,335,370,130,0.636,-1.31E-10
1200,155,335,370,130,0.638,-1.42E-10
1200,155,335,370,130,0.64,-1.49E-10
1200,155,335,370,130,0.642,-1.53E-10
1200,155,335,370,150,0.632,-1.17E-10
1200,155,335,370,150,0.634,-1.34E-10
1200,155,335,370,150,0.636,-1.46E-10
1200,155,335,370,150,0.638,-1.55E-10
1200,155,335,370,150,0.64,-1.60E-10
1200,155,335,370,150,0.642,-1.59E-10
1200,155,335,420,50,0.632,-1.02E-10
1200,155,335,420,50,0.634,1.62E-11
1200,155,335,420,50,0.636,5.72E-11
1200,155,335,420,50,0.638,5.67E-11
1200,155,335,420,50,0.64,6.11E-11
1200,155,335,420,50,0.642,6.56E-11
1200,155,335,420,70,0.632,3.09E-11
1200,155,335,420,70,0.634,-2.12E-11
1200,155,335,420,70,0.636,-8.06E-11
1200,155,335,420,70,0.638,-1.10E-10
1200,155,335,420,70,0.64,-1.25E-10
1200,155,335,420,70,0.642,-1.34E-10
1200,155,335,420,90,0.632,-9.25E-11
1200,155,335,420,90,0.634,-2.11E-10
1200,155,335,420,90,0.636,-2.82E-10
1200,155,335,420,90,0.638,-3.27E-10
1200,155,335,420,90,0.64,-3.57E-10
1200,155,335,420,90,0.642,-3.80E-10
1200,155,335,420,110,0.632,-2.62E-10
1200,155,335,420,110,0.634,-3.67E-10
1200,155,335,420,110,0.636,-4.33E-10
1200,155,335,420,110,0.638,-4.78E-10
1200,155,335,420,110,0.64,-5.11E-10
1200,155,335,420,110,0.642,-5.33E-10
1200,155,335,420,130,0.632,-3.86E-10
1200,155,335,420,130,0.634,-4.69E-10
1200,155,335,420,130,0.636,-5.24E-10
1200,155,335,420,130,0.638,-5.62E-10
1200,155,335,420,130,0.64,-5.88E-10
1200,155,335,420,130,0.642,-6.02E-10
1200,155,335,420,150,0.632,-4.69E-10
1200,155,335,420,150,0.634,-5.33E-10
1200,155,335,420,150,0.636,-5.77E-10
1200,155,335,420,150,0.638,-6.07E-10
1200,155,335,420,150,0.64,-6.24E-10
1200,155,335,420,150,0.642,-6.24E-10
1200,175,215,20,50,0.632,-6.28E-13
1200,175,215,20,50,0.634,-1.78E-11
1200,175,215,20,50,0.636,-1.46E-10
1200,175,215,20,50,0.638,-1.46E-10
1200,175,215,20,50,0.64,-8.54E-11
1200,175,215,20,50,0.642,-4.02E-11
1200,175,215,20,70,0.632,-2.33E-11
1200,175,215,20,70,0.634,-1.38E-10
1200,175,215,20,70,0.636,-1.20E-10
1200,175,215,20,70,0.638,-7.11E-11
1200,175,215,20,70,0.64,-3.64E-11
1200,175,215,20,70,0.642,-1.46E-11
1200,175,215,20,90,0.632,-8.74E-11
1200,175,215,20,90,0.634,-7.78E-11
1200,175,215,20,90,0.636,-4.40E-11
1200,175,215,20,90,0.638,-2.24E-11
1200,175,215,20,90,0.64,-9.26E-12
1200,175,215,20,90,0.642,-1.20E-12
1200,175,215,20,110,0.632,-4.40E-11
1200,175,215,20,110,0.634,-2.49E-11
1200,175,215,20,110,0.636,-1.27E-11
1200,175,215,20,110,0.638,-5.52E-12
1200,175,215,20,110,0.64,-1.16E-12
1200,175,215,20,110,0.642,1.71E-12
1200,175,215,20,130,0.632,-1.37E-11
1200,175,215,20,130,0.634,-7.54E-12
1200,175,215,20,130,0.636,-3.68E-12
1200,175,215,20,130,0.638,-1.27E-12
1200,175,215,20,130,0.64,4.37E-13
1200,175,215,20,130,0.642,1.91E-12
1200,175,215,20,150,0.632,-4.42E-12
1200,175,215,20,150,0.634,-2.55E-12
1200,175,215,20,150,0.636,-1.18E-12
1200,175,215,20,150,0.638,-1.01E-13
1200,175,215,20,150,0.64,9.58E-13
1200,175,215,20,150,0.642,2.29E-12
1200,175,215,70,50,0.632,1.50E-11
1200,175,215,70,50,0.634,-7.15E-11
1200,175,215,70,50,0.636,-1.85E-10
1200,175,215,70,50,0.638,-2.24E-10
1200,175,215,70,50,0.64,-1.98E-10
1200,175,215,70,50,0.642,-1.23E-10
1200,175,215,70,70,0.632,-8.93E-11
1200,175,215,70,70,0.634,-1.67E-10
1200,175,215,70,70,0.636,-1.78E-10
1200,175,215,70,70,0.638,-1.61E-10
1200,175,215,70,70,0.64,-1.14E-10
1200,175,215,70,70,0.642,-5.65E-11
1200,175,215,70,90,0.632,-1.02E-10
1200,175,215,70,90,0.634,-9.84E-11
1200,175,215,70,90,0.636,-8.91E-11
1200,175,215,70,90,0.638,-6.63E-11
1200,175,215,70,90,0.64,-3.62E-11
1200,175,215,70,90,0.642,-7.77E-12
1200,175,215,70,110,0.632,-4.01E-11
1200,175,215,70,110,0.634,-3.96E-11
1200,175,215,70,110,0.636,-3.21E-11
1200,175,215,70,110,0.638,-1.97E-11
1200,175,215,70,110,0.64,-5.61E-12
1200,175,215,70,110,0.642,7.37E-12
1200,175,215,70,130,0.632,-1.53E-11
1200,175,215,70,130,0.634,-1.52E-11
1200,175,215,70,130,0.636,-1.10E-11
1200,175,215,70,130,0.638,-4.37E-12
1200,175,215,70,130,0.64,3.56E-12
1200,175,215,70,130,0.642,1.26E-11
1200,175,215,70,150,0.632,-7.05E-12
1200,175,215,70,150,0.634,-6.39E-12
1200,175,215,70,150,0.636,-3.27E-12
1200,175,215,70,150,0.638,1.77E-12
1200,175,215,70,150,0.64,8.71E-12
1200,175,215,70,150,0.642,1.86E-11
1200,175,215,120,50,0.632,8.72E-12
1200,175,215,120,50,0.634,-7.40E-11
1200,175,215,120,50,0.636,-1.53E-10
1200,175,215,120,50,0.638,-2.23E-10
1200,175,215,120,50,0.64,-2.29E-10
1200,175,215,120,50,0.642,-1.72E-10
1200,175,215,120,70,0.632,-6.52E-11
1200,175,215,120,70,0.634,-1.26E-10
1200,175,215,120,70,0.636,-1.77E-10
1200,175,215,120,70,0.638,-1.86E-10
1200,175,215,120,70,0.64,-1.54E-10
1200,175,215,120,70,0.642,-9.28E-11
1200,175,215,120,90,0.632,-5.27E-11
1200,175,215,120,90,0.634,-9.39E-11
1200,175,215,120,90,0.636,-1.02E-10
1200,175,215,120,90,0.638,-8.65E-11
1200,175,215,120,90,0.64,-5.33E-11
1200,175,215,120,90,0.642,-1.02E-11
1200,175,215,120,110,0.632,-3.31E-11
1200,175,215,120,110,0.634,-4.63E-11
1200,175,215,120,110,0.636,-4.17E-11
1200,175,215,120,110,0.638,-2.56E-11
1200,175,215,120,110,0.64,-2.18E-12
1200,175,215,120,110,0.642,2.55E-11
1200,175,215,120,130,0.632,-1.97E-11
1200,175,215,120,130,0.634,-2.19E-11
1200,175,215,120,130,0.636,-1.43E-11
1200,175,215,120,130,0.638,-1.07E-13
1200,175,215,120,130,0.64,1.93E-11
1200,175,215,120,130,0.642,4.39E-11
1200,175,215,120,150,0.632,-1.34E-11
1200,175,215,120,150,0.634,-1.01E-11
1200,175,215,120,150,0.636,-3.58E-13
1200,175,215,120,150,0.638,1.46E-11
1200,175,215,120,150,0.64,3.52E-11
1200,175,215,120,150,0.642,6.33E-11
1200,175,215,170,50,0.632,-5.06E-11
1200,175,215,170,50,0.634,9.16E-11
1200,175,215,170,50,0.636,-1.83E-10
1200,175,215,170,50,0.638,-2.69E-10
1200,175,215,170,50,0.64,-2.65E-10
1200,175,215,170,50,0.642,-2.09E-10
1200,175,215,170,70,0.632,1.21E-10
1200,175,215,170,70,0.634,-1.47E-10
1200,175,215,170,70,0.636,-2.27E-10
1200,175,215,170,70,0.638,-2.29E-10
1200,175,215,170,70,0.64,-1.89E-10
1200,175,215,170,70,0.642,-1.21E-10
1200,175,215,170,90,0.632,-5.11E-11
1200,175,215,170,90,0.634,-1.34E-10
1200,175,215,170,90,0.636,-1.39E-10
1200,175,215,170,90,0.638,-1.09E-10
1200,175,215,170,90,0.64,-5.96E-11
1200,175,215,170,90,0.642,1.87E-12
1200,175,215,170,110,0.632,-5.77E-11
1200,175,215,170,110,0.634,-7.45E-11
1200,175,215,170,110,0.636,-5.60E-11
1200,175,215,170,110,0.638,-2.16E-11
1200,175,215,170,110,0.64,2.12E-11
1200,175,215,170,110,0.642,6.94E-11
1200,175,215,170,130,0.632,-4.31E-11
1200,175,215,170,130,0.634,-3.56E-11
1200,175,215,170,130,0.636,-1.06E-11
1200,175,215,170,130,0.638,2.32E-11
1200,175,215,170,130,0.64,6.27E-11
1200,175,215,170,130,0.642,1.08E-10
1200,175,215,170,150,0.632,-2.90E-11
1200,175,215,170,150,0.634,-1.03E-11
1200,175,215,170,150,0.636,1.86E-11
1200,175,215,170,150,0.638,5.38E-11
1200,175,215,170,150,0.64,9.48E-11
1200,175,215,170,150,0.642,1.43E-10
1200,175,215,220,50,0.632,-5.53E-11
1200,175,215,220,50,0.634,4.98E-11
1200,175,215,220,50,0.636,-2.30E-10
1200,175,215,220,50,0.638,-3.04E-10
1200,175,215,220,50,0.64,-2.75E-10
1200,175,215,220,50,0.642,-2.15E-10
1200,175,215,220,70,0.632,7.65E-11
1200,175,215,220,70,0.634,-1.95E-10
1200,175,215,220,70,0.636,-2.69E-10
1200,175,215,220,70,0.638,-2.46E-10
1200,175,215,220,70,0.64,-1.92E-10
1200,175,215,220,70,0.642,-1.23E-10
1200,175,215,220,90,0.632,-9.82E-11
1200,175,215,220,90,0.634,-1.84E-10
1200,175,215,220,90,0.636,-1.61E-10
1200,175,215,220,90,0.638,-1.05E-10
1200,175,215,220,90,0.64,-4.10E-11
1200,175,215,220,90,0.642,2.80E-11
1200,175,215,220,110,0.632,-1.10E-10
1200,175,215,220,110,0.634,-9.90E-11
1200,175,215,220,110,0.636,-4.87E-11
1200,175,215,220,110,0.638,9.68E-12
1200,175,215,220,110,0.64,6.82E-11
1200,175,215,220,110,0.642,1.26E-10
1200,175,215,220,130,0.632,-7.38E-11
1200,175,215,220,130,0.634,-3.19E-11
1200,175,215,220,130,0.636,2.21E-11
1200,175,215,220,130,0.638,7.65E-11
1200,175,215,220,130,0.64,1.29E-10
1200,175,215,220,130,0.642,1.81E-10
1200,175,215,220,150,0.632,-3.35E-11
1200,175,215,220,150,0.634,1.74E-11
1200,175,215,220,150,0.636,7.04E-11
1200,175,215,220,150,0.638,1.22E-10
1200,175,215,220,150,0.64,1.73E-10
1200,175,215,220,150,0.642,2.23E-10
1200,175,215,270,50,0.632,-2.38E-11
1200,175,215,270,50,0.634,-1.05E-12
1200,175,215,270,50,0.636,-1.94E-10
1200,175,215,270,50,0.638,-2.37E-10
1200,175,215,270,50,0.64,-2.11E-10
1200,175,215,270,50,0.642,-1.68E-10
1200,175,215,270,70,0.632,7.94E-12
1200,175,215,270,70,0.634,-1.70E-10
1200,175,215,270,70,0.636,-2.04E-10
1200,175,215,270,70,0.638,-1.77E-10
1200,175,215,270,70,0.64,-1.36E-10
1200,175,215,270,70,0.642,-8.89E-11
1200,175,215,270,90,0.632,-1.10E-10
1200,175,215,270,90,0.634,-1.40E-10
1200,175,215,270,90,0.636,-1.03E-10
1200,175,215,270,90,0.638,-5.43E-11
1200,175,215,270,90,0.64,-5.17E-12
1200,175,215,270,90,0.642,4.57E-11
1200,175,215,270,110,0.632,-9.52E-11
1200,175,215,270,110,0.634,-5.39E-11
1200,175,215,270,110,0.636,4.35E-13
1200,175,215,270,110,0.638,5.16E-11
1200,175,215,270,110,0.64,9.91E-11
1200,175,215,270,110,0.642,1.45E-10
1200,175,215,270,130,0.632,-3.96E-11
1200,175,215,270,130,0.634,1.74E-11
1200,175,215,270,130,0.636,7.09E-11
1200,175,215,270,130,0.638,1.18E-10
1200,175,215,270,130,0.64,1.62E-10
1200,175,215,270,130,0.642,2.04E-10
1200,175,215,270,150,0.632,1.38E-11
1200,175,215,270,150,0.634,6.97E-11
1200,175,215,270,150,0.636,1.19E-10
1200,175,215,270,150,0.638,1.63E-10
1200,175,215,270,150,0.64,2.04E-10
1200,175,215,270,150,0.642,2.43E-10
1200,175,215,320,50,0.632,-8.29E-12
1200,175,215,320,50,0.634,-1.61E-11
1200,175,215,320,50,0.636,-9.62E-11
1200,175,215,320,50,0.638,-1.16E-10
1200,175,215,320,50,0.64,-1.14E-10
1200,175,215,320,50,0.642,-9.76E-11
1200,175,215,320,70,0.632,-1.53E-11
1200,175,215,320,70,0.634,-8.35E-11
1200,175,215,320,70,0.636,-9.03E-11
1200,175,215,320,70,0.638,-8.33E-11
1200,175,215,320,70,0.64,-6.89E-11
1200,175,215,320,70,0.642,-4.58E-11
1200,175,215,320,90,0.632,-5.67E-11
1200,175,215,320,90,0.634,-5.02E-11
1200,175,215,320,90,0.636,-3.25E-11
1200,175,215,320,90,0.638,-1.23E-11
1200,175,215,320,90,0.64,1.07E-11
1200,175,215,320,90,0.642,3.94E-11
1200,175,215,320,110,0.632,-2.41E-11
1200,175,215,320,110,0.634,2.03E-12
1200,175,215,320,110,0.636,2.79E-11
1200,175,215,320,110,0.638,5.32E-11
1200,175,215,320,110,0.64,7.95E-11
1200,175,215,320,110,0.642,1.09E-10
1200,175,215,320,130,0.632,1.45E-11
1200,175,215,320,130,0.634,4.44E-11
1200,175,215,320,130,0.636,7.20E-11
1200,175,215,320,130,0.638,9.84E-11
1200,175,215,320,130,0.64,1.25E-10
1200,175,215,320,130,0.642,1.54E-10
1200,175,215,320,150,0.632,4.62E-11
1200,175,215,320,150,0.634,7.56E-11
1200,175,215,320,150,0.636,1.03E-10
1200,175,215,320,150,0.638,1.29E-10
1200,175,215,320,150,0.64,1.57E-10
1200,175,215,320,150,0.642,1.85E-10
1200,175,215,370,50,0.632,6.65E-13
1200,175,215,370,50,0.634,-7.45E-12
1200,175,215,370,50,0.636,-2.26E-11
1200,175,215,370,50,0.638,-3.38E-11
1200,175,215,370,50,0.64,-3.89E-11
1200,175,215,370,50,0.642,-3.58E-11
1200,175,215,370,70,0.632,-8.72E-12
1200,175,215,370,70,0.634,-1.87E-11
1200,175,215,370,70,0.636,-2.37E-11
1200,175,215,370,70,0.638,-2.57E-11
1200,175,215,370,70,0.64,-2.33E-11
1200,175,215,370,70,0.642,-1.52E-11
1200,175,215,370,90,0.632,-9.56E-12
1200,175,215,370,90,0.634,-8.32E-12
1200,175,215,370,90,0.636,-5.50E-12
1200,175,215,370,90,0.638,-7.92E-13
1200,175,215,370,90,0.64,6.69E-12
1200,175,215,370,90,0.642,1.83E-11
1200,175,215,370,110,0.632,2.69E-12
1200,175,215,370,110,0.634,9.19E-12
1200,175,215,370,110,0.636,1.63E-11
1200,175,215,370,110,0.638,2.44E-11
1200,175,215,370,110,0.64,3.44E-11
1200,175,215,370,110,0.642,4.71E-11
1200,175,215,370,130,0.632,1.56E-11
1200,175,215,370,130,0.634,2.43E-11
1200,175,215,370,130,0.636,3.33E-11
1200,175,215,370,130,0.638,4.30E-11
1200,175,215,370,130,0.64,5.40E-11
1200,175,215,370,130,0.642,6.73E-11
1200,175,215,370,150,0.632,2.62E-11
1200,175,215,370,150,0.634,3.58E-11
1200,175,215,370,150,0.636,4.56E-11
1200,175,215,370,150,0.638,5.61E-11
1200,175,215,370,150,0.64,6.80E-11
1200,175,215,370,150,0.642,8.19E-11
1200,175,215,420,50,0.632,2.43E-13
1200,175,215,420,50,0.634,3.41E-12
1200,175,215,420,50,0.636,9.03E-12
1200,175,215,420,50,0.638,1.41E-11
1200,175,215,420,50,0.64,1.67E-11
1200,175,215,420,50,0.642,1.56E-11
1200,175,215,420,70,0.632,4.03E-12
1200,175,215,420,70,0.634,7.37E-12
1200,175,215,420,70,0.636,9.77E-12
1200,175,215,420,70,0.638,1.09E-11
1200,175,215,420,70,0.64,1.01E-11
1200,175,215,420,70,0.642,6.72E-12
1200,175,215,420,90,0.632,3.54E-12
1200,175,215,420,90,0.634,3.24E-12
1200,175,215,420,90,0.636,2.31E-12
1200,175,215,420,90,0.638,4.96E-13
1200,175,215,420,90,0.64,-2.61E-12
1200,175,215,420,90,0.642,-7.59E-12
1200,175,215,420,110,0.632,-1.53E-12
1200,175,215,420,110,0.634,-4.05E-12
1200,175,215,420,110,0.636,-6.88E-12
1200,175,215,420,110,0.638,-1.02E-11
1200,175,215,420,110,0.64,-1.45E-11
1200,175,215,420,110,0.642,-2.00E-11
1200,175,215,420,130,0.632,-6.93E-12
1200,175,215,420,130,0.634,-1.05E-11
