Period,Ax,Bx,Gap,Au,Lam,Predicted,Actual,,,,,,,,,,,,,,
1200,155,215,270,150,0.642,0.510942863377901,1.23151515310069,,,,,,,,,,,,,,
1000,155,275,120,70,0.642,0.208987494529071,0.542467027090984,,,,,,,,,,,,,,
1100,155,235,320,70,0.64,0.0553433046218004,0.0309119262104821,,,,,,,,,,,,,,
950,155,275,220,150,0.634,0.370076438346786,1.7437917703435,,,,,,,,,,,,,,
950,175,295,420,150,0.642,-1.62450810361719,-0.326960189497175,,,,,,,,,,,,,,
1200,195,315,420,130,0.64,-0.616851995398478,-1.75556258687855,,,,,,,,,,,,,,
950,115,335,120,90,0.636,0.443974173690804,1.80151307932861,,,,,,,,,,,,,,
950,175,255,20,130,0.634,-0.0294480710950946,-0.103290117179889,,,,,,,,,,,,,,
1150,135,215,320,70,0.64,0.106518659756842,-0.0667453134286941,,,,,,,,,,,,,,
1100,135,255,120,130,0.642,0.535791097010824,1.639171897808,,,,,,,,,,,,,,
1000,195,255,220,150,0.632,0.398309890003566,0.964554099044571,,,,,,,,,,,,,,
1100,155,315,370,110,0.638,-0.351487334112165,-2.06220704086192,,,,,,,,,,,,,,
1100,115,335,370,130,0.64,-0.372832616527236,-2.24619371325195,,,,,,,,,,,,,,
1150,135,255,370,90,0.64,-0.0673105066538096,0.0583295479784074,,,,,,,,,,,,,,
950,155,335,420,70,0.634,-1.31448033393425,0.240151671281491,,,,,,,,,,,,,,
1050,175,235,370,130,0.642,-0.351047594702012,-0.565060589060737,,,,,,,,,,,,,,
1150,155,235,120,150,0.634,0.504966436976214,-0.0997546870045516,,,,,,,,,,,,,,
1000,135,335,220,110,0.642,0.462211052209969,0.068070018869644,,,,,,,,,,,,,,
1100,135,295,370,110,0.638,-0.265294264815003,-1.37676649666379,,,,,,,,,,,,,,
1000,195,315,420,150,0.636,-1.51054754421669,-0.400915616634342,,,,,,,,,,,,,,
1100,155,295,420,130,0.642,-0.835912278064433,-2.45543345832296,,,,,,,,,,,,,,
1150,115,315,270,150,0.638,0.627371123958647,2.91986344091504,,,,,,,,,,,,,,
1150,115,315,20,90,0.632,-0.27796384954503,-0.220175767874729,,,,,,,,,,,,,,
1150,195,335,170,90,0.636,0.30940599358365,0.603795917887659,,,,,,,,,,,,,,
1200,175,295,420,110,0.632,-0.473884453331094,-0.478478625583078,,,,,,,,,,,,,,
1000,115,315,370,90,0.632,-0.582932671014116,-2.84505229397242,,,,,,,,,,,,,,
950,135,295,370,150,0.642,-0.929470989168896,-2.06942220448506,,,,,,,,,,,,,,
1150,175,275,220,70,0.642,0.157294016971789,0.00205127171792907,,,,,,,,,,,,,,
1050,175,275,270,150,0.638,0.321036637075128,0.152487433260362,,,,,,,,,,,,,,
1200,155,275,120,70,0.636,-0.219133929770203,-1.14948884253494,,,,,,,,,,,,,,
950,135,275,370,50,0.638,-0.518550874195983,0.217423905868606,,,,,,,,,,,,,,
1200,175,215,320,130,0.632,0.245682823230111,-0.0221195264195841,,,,,,,,,,,,,,
1200,115,295,420,70,0.64,-0.368209871496791,-0.269238880512069,,,,,,,,,,,,,,
1050,155,335,120,70,0.642,0.294068178654336,-1.80606873224052,,,,,,,,,,,,,,
1200,195,275,220,150,0.638,0.544261284698337,1.15214835324617,,,,,,,,,,,,,,
1100,175,235,170,150,0.642,0.595950263051431,1.33613502563619,,,,,,,,,,,,,,
1150,135,255,420,130,0.632,-0.459931180101051,-0.503731698264062,,,,,,,,,,,,,,
1150,195,295,420,130,0.642,-0.713994581856166,-1.76999291412482,,,,,,,,,,,,,,
1100,135,235,120,50,0.634,-0.184445156948487,-1.80246115042895,,,,,,,,,,,,,,
1150,115,315,120,110,0.642,0.497969842501947,0.932085862740449,,,,,,,,,,,,,,
1000,135,335,20,150,0.638,0.378585468782375,0.00132975535561524,,,,,,,,,,,,,,
950,195,215,370,70,0.634,-0.43898457852396,-0.0322207554919776,,,,,,,,,,,,,,
1100,195,315,270,130,0.642,0.306459240822222,0.452277481801756,,,,,,,,,,,,,,
1050,175,335,170,130,0.642,0.647597845915739,1.62113398875015,,,,,,,,,,,,,,
950,115,315,70,70,0.632,0.138224801877702,0.0904370261013726,,,,,,,,,,,,,,
1000,135,335,320,70,0.634,-0.190550195606695,-1.48499395101086,,,,,,,,,,,,,,
1200,135,315,270,70,0.634,0.192887134049291,-0.528984770945046,,,,,,,,,,,,,,
950,155,235,20,70,0.636,-0.401265474502367,-0.357263876714356,,,,,,,,,,,,,,
950,115,315,220,50,0.636,0.215523908176998,0.448669899990187,,,,,,,,,,,,,,
1000,195,215,120,150,0.634,0.390845117674023,-0.0116575391660336,,,,,,,,,,,,,,
1100,135,295,370,150,0.64,-0.30940813770174,-1.48138636919929,,,,,,,,,,,,,,
950,195,255,120,130,0.638,0.34997663413138,0.376518263758804,,,,,,,,,,,,,,
1050,155,335,420,90,0.634,-1.05704144844144,-1.76277775050169,,,,,,,,,,,,,,
1150,195,315,270,130,0.632,0.35315212130536,1.18822417136186,,,,,,,,,,,,,,
1100,175,315,70,150,0.634,0.543455902386232,0.135531798745987,,,,,,,,,,,,,,
950,175,235,20,150,0.636,0.00311054059086402,-0.0787224850431036,,,,,,,,,,,,,,
1000,135,235,370,130,0.636,-0.462075422699654,-1.55353800543068,,,,,,,,,,,,,,
1150,135,215,70,90,0.642,-0.29913903875801,0.0583295479784074,,,,,,,,,,,,,,
1050,115,335,70,90,0.634,0.309449777281688,0.661517226872765,,,,,,,,,,,,,,
1150,135,295,220,70,0.636,0.270966848257899,-0.392257420286576,,,,,,,,,,,,,,
1050,195,255,370,70,0.636,-0.333569789833558,-0.298460293185779,,,,,,,,,,,,,,
1150,195,235,220,50,0.64,-0.110407246499841,-0.572275752683875,,,,,,,,,,,,,,
1050,175,315,120,70,0.642,0.221760571625953,-1.4453105510836,,,,,,,,,,,,,,
1000,155,235,320,110,0.632,-0.0513819135592675,-0.391175145743105,,,,,,,,,,,,,,
950,175,215,120,110,0.638,0.224452769625167,0.114968582420043,,,,,,,,,,,,,,
1150,135,335,70,70,0.636,-0.103212505287589,-0.662465297973104,,,,,,,,,,,,,,
950,175,275,70,70,0.64,-0.0150344307940573,-0.100981264820485,,,,,,,,,,,,,,
950,135,215,220,50,0.636,0.134535590211809,-0.629997061668982,,,,,,,,,,,,,,
1150,175,315,120,50,0.638,-0.171334299131258,-1.26493146050515,,,,,,,,,,,,,,
1200,175,315,120,110,0.64,0.242513165425739,0.231854233114882,,,,,,,,,,,,,,
1050,115,295,370,150,0.642,-0.474204446463369,-1.84575213216778,,,,,,,,,,,,,,
1050,155,275,270,50,0.638,0.112735746724213,-0.0232018009630548,,,,,,,,,,,,,,
1200,155,295,120,90,0.632,0.0463670168757115,-0.268156605968598,,,,,,,,,,,,,,
1100,175,335,170,90,0.64,0.42654157846812,1.52012169802622,,,,,,,,,,,,,,
1050,155,315,20,130,0.632,0.197714544649633,-0.0138220882529751,,,,,,,,,,,,,,
1200,195,295,170,130,0.632,0.437566751507677,-0.322270333142135,,,,,,,,,,,,,,
1200,155,255,270,130,0.634,0.458678347157008,0.445062318178618,,,,,,,,,,,,,,
950,155,255,370,90,0.634,-0.575671685504322,-1.10259027898454,,,,,,,,,,,,,,
1200,175,335,120,50,0.632,-0.298125781612767,1.04031331708752,,,,,,,,,,,,,,
1100,135,255,20,110,0.64,-0.171547256998348,-0.0228410427818979,,,,,,,,,,,,,,
1200,115,315,120,130,0.64,0.56302509650097,0.470315390859601,,,,,,,,,,,,,,
950,195,275,320,150,0.642,-0.40691654547373,-1.25771629688201,,,,,,,,,,,,,,
1050,115,315,170,70,0.634,0.408817844815419,2.01436040621119,,,,,,,,,,,,,,
950,155,295,20,50,0.642,-0.374620009709843,-0.317580476787095,,,,,,,,,,,,,,
1150,135,295,220,50,0.642,0.118962112321595,-0.752654843262332,,,,,,,,,,,,,,
1100,175,295,20,90,0.632,-0.281563565364523,-0.263466749613558,,,,,,,,,,,,,,
1150,135,315,420,150,0.642,-0.740214387189008,-2.63942013071298,,,,,,,,,,,,,,
1000,135,295,320,70,0.64,-0.112867219939324,-1.07012204268041,,,,,,,,,,,,,,
950,155,255,220,70,0.638,0.219946848554496,0.326012118396836,,,,,,,,,,,,,,
1100,135,295,170,130,0.64,0.707308051966623,2.45809296903419,,,,,,,,,,,,,,
1000,195,315,220,90,0.634,0.296256464653017,1.03309815346439,,,,,,,,,,,,,,
1200,175,315,120,90,0.632,0.055487170648326,-0.32407412404792,,,,,,,,,,,,,,
1050,155,255,220,130,0.64,0.525856803125367,-0.433383852938464,,,,,,,,,,,,,,
1100,135,255,420,70,0.642,-0.502279631543438,-0.850059552174698,,,,,,,,,,,,,,
1200,115,335,170,110,0.64,0.565247972556245,1.31448953476678,,,,,,,,,,,,,,
1000,195,275,170,70,0.64,0.230449641070937,0.546074608902553,,,,,,,,,,,,,,
950,115,295,70,150,0.636,0.513330802311396,0.24375925309306,,,,,,,,,,,,,,
1050,175,335,20,90,0.636,-0.0782274356754735,-0.00299934281826771,,,,,,,,,,,,,,
950,195,215,170,150,0.64,0.346809615134315,0.247006076723473,,,,,,,,,,,,,,
1000,135,335,170,90,0.634,0.502529499704433,2.33904276925241,,,,,,,,,,,,,,
1000,155,275,420,70,0.638,-0.87717083556548,-0.261662958707774,,,,,,,,,,,,,,
1100,195,315,120,50,0.642,-0.0680210763393161,-0.158486118896897,,,,,,,,,,,,,,
950,195,235,420,110,0.64,-1.09916609288232,-0.259498409620832,,,,,,,,,,,,,,
1050,115,315,220,50,0.634,0.269064156693165,0.151405158716891,,,,,,,,,,,,,,
1000,195,275,320,130,0.636,-0.197596569184976,-1.39480440572164,,,,,,,,,,,,,,
1050,155,215,370,90,0.632,-0.214585514671679,-0.301346358635034,,,,,,,,,,,,,,
1000,135,255,120,70,0.642,0.191168633642704,1.01506024440654,,,,,,,,,,,,,,
1100,135,215,370,90,0.642,-0.0873316473572885,0.0175638735076763,,,,,,,,,,,,,,
1000,195,255,270,50,0.634,0.038093253573777,-0.0232018009630548,,,,,,,,,,,,,,
1000,195,255,120,110,0.636,0.315759232471675,0.236544089469922,,,,,,,,,,,,,,
950,195,295,320,70,0.634,-0.276516343110348,-0.489301371017786,,,,,,,,,,,,,,
1000,195,315,20,50,0.636,-0.404784482102764,0.322404536585267,,,,,,,,,,,,,,
1050,195,235,170,130,0.642,0.443958183691112,-0.105815424447988,,,,,,,,,,,,,,
1100,115,295,70,110,0.64,0.313704259661034,0.412594081874495,,,,,,,,,,,,,,
1150,175,275,420,50,0.632,-0.476840314194484,0.0117917426091657,,,,,,,,,,,,,,
1050,175,315,70,150,0.636,0.561619953471991,0.112804033333101,,,,,,,,,,,,,,
1050,195,235,20,150,0.642,0.0108034472973824,-0.0808509583119294,,,,,,,,,,,,,,
1200,155,335,420,150,0.634,-0.64485037071961,-1.99727056825368,,,,,,,,,,,,,,
1150,135,235,120,50,0.632,-0.341349667658967,-0.954679424710202,,,,,,,,,,,,,,
1200,195,295,170,70,0.634,-0.0581803026019614,-0.92581877021765,,,,,,,,,,,,,,
1050,155,335,20,90,0.636,-0.0485221880600504,0.0540004498045245,,,,,,,,,,,,,,
950,135,235,70,150,0.64,0.346939089346239,0.0511143843552692,,,,,,,,,,,,,,
1050,175,335,220,130,0.632,0.521308054616969,1.9313860245451,,,,,,,,,,,,,,
1200,155,255,220,110,0.64,0.376372285952941,0.859934226509067,,,,,,,,,,,,,,
950,195,235,270,150,0.636,0.0239733062337235,-0.255890827809263,,,,,,,,,,,,,,
950,155,235,170,130,0.64,0.425086532738706,1.1485407714346,,,,,,,,,,,,,,
950,195,235,370,90,0.632,-0.551728744358643,-0.261662958707774,,,,,,,,,,,,,,
1200,115,315,20,110,0.638,-0.248292762836412,-0.0795522288597645,,,,,,,,,,,,,,
1050,175,335,270,150,0.636,0.278820106987215,-0.0131005718906613,,,,,,,,,,,,,,
1200,175,335,370,50,0.634,-0.313660173230848,-0.0675029056091236,,,,,,,,,,,,,,
1050,115,315,120,110,0.64,0.600559657720204,0.0947661242752556,,,,,,,,,,,,,,
1000,135,275,420,110,0.636,-1.05042711520013,-1.74834742325541,,,,,,,,,,,,,,
1050,155,295,120,130,0.636,0.610623332319586,1.89170262461784,,,,,,,,,,,,,,
950,155,235,120,50,0.642,-0.000458451069676791,0.950123771798295,,,,,,,,,,,,,,
1000,175,215,270,90,0.632,0.15120791064545,0.216702389506292,,,,,,,,,,,,,,
1200,155,215,170,90,0.636,-0.000248575417130858,-0.608351570799567,,,,,,,,,,,,,,
1100,115,315,170,110,0.642,0.653128991661697,3.01005298620426,,,,,,,,,,,,,,
1000,135,295,270,50,0.638,0.107324338566928,0.146715302361851,,,,,,,,,,,,,,
1150,155,295,370,110,0.642,-0.171203533498896,-0.655250134349965,,,,,,,,,,,,,,
950,135,275,20,90,0.642,-0.139636566915779,-0.0678275879721649,,,,,,,,,,,,,,
1200,155,315,320,50,0.636,-0.0640131334945409,-0.208631506077708,,,,,,,,,,,,,,
1150,175,335,370,110,0.642,-0.314716270167922,-1.70144885970501,,,,,,,,,,,,,,
1000,135,255,170,90,0.642,0.404089251505673,2.34265035106398,,,,,,,,,,,,,,
1150,155,255,420,90,0.632,-0.421223355243007,-0.145498824375248,,,,,,,,,,,,,,
1150,135,235,370,110,0.64,-0.012417814136529,0.216341631325135,,,,,,,,,,,,,,
1000,195,275,420,70,0.632,-0.895649191643852,-0.106753395718996,,,,,,,,,,,,,,
1150,195,275,220,90,0.634,0.240476469372987,0.0085449189787535,,,,,,,,,,,,,,
1050,135,215,170,110,0.64,0.435692713456271,1.1593635168693,,,,,,,,,,,,,,
1050,175,215,20,90,0.634,-0.444231360485728,-0.0866591650285557,,,,,,,,,,,,,,
1100,195,235,120,150,0.642,0.454152194076373,0.607403499699228,,,,,,,,,,,,,,
1150,175,275,170,70,0.634,0.0819056079892127,-1.44891813289517,,,,,,,,,,,,,,
950,175,275,370,130,0.64,-0.808023125307305,-1.048476551811,,,,,,,,,,,,,,
1100,195,295,220,130,0.638,0.49551464681749,1.60670366150388,,,,,,,,,,,,,,
1200,195,255,320,150,0.638,0.23471290104313,0.538859445279415,,,,,,,,,,,,,,
950,115,315,220,50,0.638,0.215523980501952,0.336834863831544,,,,,,,,,,,,,,
1100,135,215,420,90,0.632,-0.40643088826269,-0.258416135077362,,,,,,,,,,,,,,
1150,155,275,170,150,0.632,0.718091071092519,-0.0296954482238792,,,,,,,,,,,,,,
1150,155,275,120,90,0.636,0.137724158769212,-0.507339280075631,,,,,,,,,,,,,,
950,195,295,370,110,0.638,-0.808425396470895,-0.435187643844249,,,,,,,,,,,,,,
1100,155,335,370,90,0.636,-0.39801146278282,-2.00809331368839,,,,,,,,,,,,,,
1000,135,255,370,90,0.638,-0.414445119504541,-1.71227160513972,,,,,,,,,,,,,,
1050,195,295,270,130,0.636,0.240774771378452,0.0247790371308146,,,,,,,,,,,,,,
1150,175,335,420,150,0.638,-0.897608790012656,-2.62859738527828,,,,,,,,,,,,,,
1150,135,235,220,130,0.632,0.571444684671798,-0.335618385844941,,,,,,,,,,,,,,
950,155,335,320,110,0.638,-0.382610597557131,-1.99727056825368,,,,,,,,,,,,,,
1150,195,315,370,70,0.64,-0.322056014224573,-0.492908952829355,,,,,,,,,,,,,,
1050,175,255,220,70,0.634,0.231024613917708,0.178822780484816,,,,,,,,,,,,,,
1100,115,315,320,130,0.638,0.148623713147912,0.679555135930611,,,,,,,,,,,,,,
1050,195,295,70,150,0.642,0.466302995570413,-0.142252000744836,,,,,,,,,,,,,,
1050,175,335,270,150,0.634,0.278820033344564,-0.0575459798091929,,,,,,,,,,,,,,
1200,195,215,370,110,0.634,-0.0360185785413387,-0.0554175065403671,,,,,,,,,,,,,,
1200,175,335,270,70,0.638,0.10856583500258,0.398163754628219,,,,,,,,,,,,,,
1050,155,275,20,110,0.642,-0.0541278384176627,-0.111226797165341,,,,,,,,,,,,,,
1050,155,315,270,130,0.632,0.319465070916968,0.953731353609864,,,,,,,,,,,,,,
1050,135,235,20,150,0.632,0.132701485510577,-0.0329422718542914,,,,,,,,,,,,,,
1200,155,215,370,90,0.638,0.0197325239157422,-0.0402656629317768,,,,,,,,,,,,,,
1200,135,275,120,110,0.634,0.225299109135762,-0.257694618715048,,,,,,,,,,,,,,
950,175,335,120,130,0.64,0.515293416378763,1.26759097121638,,,,,,,,,,,,,,
1100,155,315,320,70,0.642,-0.0194548500609999,-0.142252000744836,,,,,,,,,,,,,,
1100,175,295,320,90,0.638,0.0127840903517829,-0.172916446143173,,,,,,,,,,,,,,
1000,175,295,170,130,0.638,0.553401816826824,1.67164013411212,,,,,,,,,,,,,,
1100,195,295,370,70,0.64,-0.346305020708956,-0.428693996583424,,,,,,,,,,,,,,
950,175,335,70,130,0.636,0.401141897995658,0.380125845570373,,,,,,,,,,,,,,
950,155,315,220,150,0.634,0.367658641024145,1.22790757128912,,,,,,,,,,,,,,
950,175,255,120,110,0.636,0.318303109506255,0.372910681947235,,,,,,,,,,,,,,
1050,155,295,420,130,0.632,-1.04309194028958,-2.39771214933785,,,,,,,,,,,,,,
1050,115,335,70,70,0.64,0.147471280400355,1.19183175317343,,,,,,,,,,,,,,
1100,135,275,420,110,0.638,-0.667308600269256,-2.17764965883214,,,,,,,,,,,,,,
950,135,235,20,130,0.632,-0.0240254932389066,-0.0919262344734466,,,,,,,,,,,,,,
1150,195,275,270,90,0.636,0.185923233631126,0.423416827309203,,,,,,,,,,,,,,
950,135,335,220,150,0.638,0.393496532434439,1.39746391643287,,,,,,,,,,,,,,
1150,175,215,370,110,0.634,-0.0588950605906433,-0.0504751194585174,,,,,,,,,,,,,,
1200,195,215,320,150,0.632,0.240748139755926,0.0273043443989129,,,,,,,,,,,,,,
1150,175,335,270,130,0.638,0.40329065930817,1.78347517027076,,,,,,,,,,,,,,
950,195,335,170,90,0.634,0.340225315420512,1.04392089889909,,,,,,,,,,,,,,
1050,175,255,220,90,0.64,0.325356212964361,-0.127100157136246,,,,,,,,,,,,,,
1100,155,275,370,150,0.642,-0.291359506814699,-0.763477588697039,,,,,,,,,,,,,,
1000,175,215,270,130,0.638,0.200886367934758,0.380125845570373,,,,,,,,,,,,,,
1000,175,315,370,50,0.642,-0.543340980344156,-0.391175145743105,,,,,,,,,,,,,,
1100,155,235,220,50,0.642,0.0712961292450034,-0.342112033105765,,,,,,,,,,,,,,
1000,175,235,420,90,0.642,-0.810777522168068,-0.871705043044113,,,,,,,,,,,,,,
1150,135,235,370,110,0.642,-0.0124177433841082,0.271537633042143,,,,,,,,,,,,,,
1150,195,335,270,130,0.634,0.346788135553665,1.3469577710709,,,,,,,,,,,,,,
1150,195,275,120,70,0.64,-0.135861888620308,-0.561453007249168,,,,,,,,,,,,,,
1100,135,215,320,50,0.638,0.0283611997654054,-0.416428218424089,,,,,,,,,,,,,,
1050,115,335,270,150,0.64,0.403037996199497,1.40828666186757,,,,,,,,,,,,,,
1050,155,215,370,90,0.638,-0.214585303456151,-0.32407412404792,,,,,,,,,,,,,,
1200,135,215,320,70,0.642,0.0937497196737196,-0.0826186733995983,,,,,,,,,,,,,,
1150,135,255,120,90,0.638,0.118098497244565,-0.166783557063506,,,,,,,,,,,,,,
1200,115,335,270,150,0.636,0.674250820593866,2.78999049569855,,,,,,,,,,,,,,
1050,195,255,420,150,0.642,-1.02099868663967,-0.464048298336802,,,,,,,,,,,,,,
1100,195,295,220,70,0.634,0.201716408928956,0.43423957274391,,,,,,,,,,,,,,
1200,155,295,370,110,0.64,-0.0673558964403487,0.031272684391639,,,,,,,,,,,,,,
1100,155,315,270,110,0.636,0.348757146029874,1.61391882512701,,,,,,,,,,,,,,
1000,135,215,420,90,0.638,-0.715634539103073,-1.11341302441924,,,,,,,,,,,,,,
1100,155,215,420,130,0.638,-0.533398263576651,-0.839236806739991,,,,,,,,,,,,,,
1100,115,335,420,70,0.634,-0.803745698784188,-1.87100520484876,,,,,,,,,,,,,,
1000,155,235,320,130,0.638,-0.067790210869596,-0.489301371017786,,,,,,,,,,,,,,
1000,155,235,270,110,0.636,0.221665810579777,0.708415790423164,,,,,,,,,,,,,,
1050,195,315,70,130,0.642,0.398376875830102,-0.159568393440368,,,,,,,,,,,,,,
1200,135,235,70,150,0.636,0.190116941211874,-0.0770160988462314,,,,,,,,,,,,,,
1200,155,295,270,110,0.636,0.379883508461371,1.13771802599989,,,,,,,,,,,,,,
950,195,295,70,90,0.638,0.108914525370857,-0.0685851801525944,,,,,,,,,,,,,,
1100,195,315,370,90,0.64,-0.405423116331629,-1.27214662412829,,,,,,,,,,,,,,
950,175,315,70,70,0.642,0.071250438860802,-0.361592974888239,,,,,,,,,,,,,,
950,135,255,220,90,0.642,0.300111346140956,1.97467700628393,,,,,,,,,,,,,,
1150,175,215,70,110,0.638,-0.189915322066849,-0.12313181714352,,,,,,,,,,,,,,
1050,195,315,70,70,0.634,-0.0172445997300716,-0.193840420650274,,,,,,,,,,,,,,
1000,175,255,320,90,0.642,-0.0969774865136204,-0.358706909438983,,,,,,,,,,,,,,
1100,155,215,420,50,0.638,-0.359510422691391,0.260714887607435,,,,,,,,,,,,,,
1100,195,275,70,70,0.642,-0.236906205281828,0.0251397953119715,,,,,,,,,,,,,,
1050,155,215,320,50,0.636,-0.0122028406997119,-0.137922902570953,,,,,,,,,,,,,,
1200,175,235,20,90,0.64,-0.852980746235522,-0.152713987998386,,,,,,,,,,,,,,
1050,155,235,270,130,0.632,0.340252047175577,1.27841371665109,,,,,,,,,,,,,,
1150,135,235,220,110,0.642,0.449903127113497,1.54176718889563,,,,,,,,,,,,,,
1000,175,235,420,90,0.636,-0.810777724073643,-0.435187643844249,,,,,,,,,,,,,,
1050,155,275,420,70,0.638,-0.728983335190891,-1.2468935514473,,,,,,,,,,,,,,
1000,155,315,220,110,0.64,0.430024681840605,1.86644955193685,,,,,,,,,,,,,,
1150,195,215,170,90,0.642,0.0313000796993421,-0.0112967809848767,,,,,,,,,,,,,,
1150,175,275,320,110,0.64,0.131534772474573,0.481138136294309,,,,,,,,,,,,,,
1100,195,215,420,110,0.642,-0.533646046234212,-0.453225552902094,,,,,,,,,,,,,,
950,155,335,420,50,0.634,-1.21152410948315,0.463100227236463,,,,,,,,,,,,,,
1150,175,275,320,70,0.632,0.0141624845314476,-0.0466871585563698,,,,,,,,,,,,,,
1000,155,295,120,110,0.642,0.483217741559698,0.715630954046302,,,,,,,,,,,,,,
1100,175,275,120,130,0.636,0.495306117619669,0.427024409120772,,,,,,,,,,,,,,
1000,115,315,20,50,0.636,-0.326182652492657,-0.59392124355329,,,,,,,,,,,,,,
1050,155,255,120,70,0.632,0.116357032364148,-0.453225552902094,,,,,,,,,,,,,,
1000,135,255,120,50,0.64,0.0517302864249327,-1.1530964243465,,,,,,,,,,,,,,
1000,195,315,270,70,0.632,0.0622717411390505,-0.734616934204486,,,,,,,,,,,,,,
1200,175,275,170,90,0.642,0.124129946154912,0.232575749477196,,,,,,,,,,,,,,
1200,175,235,420,130,0.634,-0.305150403708221,-0.194201178831431,,,,,,,,,,,,,,
950,175,335,20,130,0.632,0.148862407477063,-0.0510162567302527,,,,,,,,,,,,,,
1050,175,275,270,110,0.632,0.259661654495474,0.769744681219839,,,,,,,,,,,,,,
1150,135,255,320,50,0.634,0.0167495036719236,-0.507339280075631,,,,,,,,,,,,,,
1100,195,235,120,150,0.636,0.454151966179696,0.162588662332755,,,,,,,,,,,,,,
1200,135,235,20,50,0.638,-1.25118811310057,-0.75987000688547,,,,,,,,,,,,,,
1150,135,315,20,130,0.64,0.0750540439736565,-0.0471561441918738,,,,,,,,,,,,,,
1200,175,335,270,150,0.638,0.511438715109399,2.19834707860121,,,,,,,,,,,,,,
1150,175,255,370,110,0.632,-0.125544948667015,-0.140808968020208,,,,,,,,,,,,,,
1150,195,295,70,110,0.632,0.0425838903170268,-0.216207427882003,,,,,,,,,,,,,,
1050,135,215,20,70,0.638,-0.558353786034043,0.0936838497317848,,,,,,,,,,,,,,
1150,175,335,120,110,0.64,0.412552821352635,0.647086899626488,,,,,,,,,,,,,,
1000,195,315,120,50,0.636,0.0929028751523626,0.564112517960399,,,,,,,,,,,,,,
1200,135,215,370,90,0.64,0.0583257910992234,0.141303929644497,,,,,,,,,,,,,,
1100,175,335,370,110,0.638,-0.445062651939445,-2.28587711317921,,,,,,,,,,,,,,
1150,195,275,170,150,0.642,0.598301648247086,1.20986966223127,,,,,,,,,,,,,,
1200,175,295,70,150,0.634,0.299089862179728,-0.108737565715359,,,,,,,,,,,,,,
950,135,315,120,50,0.642,0.181139678372472,-1.07012204268041,,,,,,,,,,,,,,
1200,155,335,220,130,0.634,0.61921872268823,1.54176718889563,,,,,,,,,,,,,,
1100,175,335,20,110,0.64,0.00074116333928842,-0.0199549773326426,,,,,,,,,,,,,,
1150,115,335,220,150,0.64,0.836369881807124,3.32391260381078,,,,,,,,,,,,,,
1200,155,235,370,110,0.636,0.0356385354487836,0.0976521897245109,,,,,,,,,,,,,,
1100,195,315,20,150,0.638,0.206179348623231,-0.0116575391660336,,,,,,,,,,,,,,
950,195,255,70,130,0.634,0.20196681990049,0.00205127171792907,,,,,,,,,,,,,,
1050,155,235,370,130,0.632,-0.318566162528412,-1.03765380637629,,,,,,,,,,,,,,
950,135,315,420,90,0.636,-1.32784609746337,-0.568668170872306,,,,,,,,,,,,,,
1050,195,235,220,70,0.636,0.161527880490269,0.0875509606521173,,,,,,,,,,,,,,
950,195,335,70,150,0.642,0.431275281765606,0.408986500062926,,,,,,,,,,,,,,
1150,115,315,20,50,0.64,-0.708253750021114,-0.438795225655818,,,,,,,,,,,,,,
1200,175,275,220,70,0.642,0.0575931963961578,-0.364479040337494,,,,,,,,,,,,,,
950,155,315,270,90,0.642,0.055573513044469,-1.54993042361911,,,,,,,,,,,,,,
1150,135,275,70,90,0.634,-0.0809027641382505,-0.337061418569569,,,,,,,,,,,,,,
1000,195,235,220,110,0.638,0.299211833349599,0.55689735433726,,,,,,,,,,,,,,
950,195,315,370,90,0.642,-0.79623684049009,-0.29016285501917,,,,,,,,,,,,,,
1000,135,275,320,130,0.64,-0.0981312660574707,-1.25410871507044,,,,,,,,,,,,,,
1150,155,275,120,50,0.636,-0.246036309164412,-1.73030951419756,,,,,,,,,,,,,,
950,135,275,20,90,0.64,-0.139636639459195,-0.030416964586193,,,,,,,,,,,,,,
1150,195,295,70,150,0.634,0.365821478241882,-0.068982014151867,,,,,,,,,,,,,,
1050,155,255,370,110,0.634,-0.329916481473932,-1.43809538746047,,,,,,,,,,,,,,
1050,175,255,420,90,0.64,-0.732944597060381,-0.278618593222149,,,,,,,,,,,,,,
1150,155,215,370,150,0.636,-0.011267277341104,0.105588869709963,,,,,,,,,,,,,,
1000,155,275,20,70,0.634,-0.306850978826856,-0.129986222585501,,,,,,,,,,,,,,
1200,135,335,20,110,0.632,-0.217139832859913,-0.14297351710715,,,,,,,,,,,,,,
1150,175,235,220,50,0.64,-0.0645469053052841,-0.997970406449032,,,,,,,,,,,,,,
1000,155,295,20,110,0.632,0.0286860573895567,-0.087092074845944,,,,,,,,,,,,,,
1000,135,295,170,130,0.634,0.635073017502777,1.94942393360294,,,,,,,,,,,,,,
1050,195,215,170,70,0.64,0.0714942279003665,0.148158335086479,,,,,,,,,,,,,,
1200,175,255,20,130,0.636,-0.364428158380952,-0.111948313527655,,,,,,,,,,,,,,
1100,175,215,220,150,0.638,0.527797158056583,0.834681153828083,,,,,,,,,,,,,,
1000,175,315,70,110,0.634,0.324035793486148,0.114968582420043,,,,,,,,,,,,,,
1050,135,255,220,50,0.634,0.188629603121563,-0.547022680002892,,,,,,,,,,,,,,
1150,195,215,70,110,0.636,-0.238009608972816,-0.133954562578227,,,,,,,,,,,,,,
